Batch,20230210 clumped Oman Thule ABJ KDB,Collected on,2023/02/11 12:46:35,Analysis Instrument,PS019,Acquisition Software,Stable 1.71.5,Reanalyzed  on,2023/02/11 13:45:32,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19284 KDW2_107_3A_A.txt,KDW2_107_3A_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 04:01:00,461,12,1.6013e-07,3.473485E-10,CF,24.628,4.870e-02,1,4.7615e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0519e-08,1.0619e-07,6.6840e-08,6.7299e-08,6.7255e-08,6.7116e-08,0.96,2023/02/12 04:00:14,0.21,6063,8448,4.8698e-02,46.051,20,8,20,20,0.000,-2.6450e-13,-1.2514e-13,-1.3459e-13,-7.3727e-14,2.9540e-14,4.1905e-12,23.00,24.00,70.90,-1.93e02,-1.66e02,70.90,0.00,70.90,70.90,2023/02/12 03:03:34,2023/02/12 03:41:52,77,4.15370e-08,0.000,0,63,4.03402e-08,1.45500e-09,0,60,1.20448e-02,1.32102e-07,0,60,4.2611e-03,4.8322e-08,0,60,4.9839e-05,8.5923e-10,0,60,4.7440e-06,5.5366e-10,0,60,3.5864e-08,1.2942e-09,0,60,1.1981e-02,1.1736e-07,0,63,4.2118e-03,4.2665e-08,0,63,4.9021e-05,9.8447e-10,0,63,4.6355e-06,4.7964e-10,0,63,3.4465e-08,1.2367e-09,0,63,5.2969,0.0013,0,60,11.7106,0.0027,0,60,16.6766,0.0092,0,60,23.4048,0.0681,0,60,38.4547,8.7134,0,60,2.3426,0.0013,0,60,5.7424,0.0027,0,60,-0.3633,0.0096,0,60,-0.1501,0.0662,0,60,9.2561,8.4689,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19285 KDW_55_7_A.txt,KDW_55_7_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 05:22:46,509,13,1.9909e-07,3.911358E-10,CF,29.602,4.870e-02,1,4.6556e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9765e-08,1.0602e-07,8.4111e-08,8.4597e-08,8.4538e-08,8.4343e-08,0.96,2023/02/12 05:22:01,0.23,5174,8448,4.8698e-02,46.056,20,8,20,20,0.000,-2.6547e-13,-1.2555e-13,-1.3508e-13,-7.2287e-14,3.0077e-14,4.3094e-12,24.00,25.00,70.90,-1.93e02,-1.74e02,70.90,0.00,70.90,70.90,2023/02/12 04:25:09,2023/02/12 05:03:59,78,5.07339e-08,0.000,0,63,4.93384e-08,1.87991e-09,0,60,1.20489e-02,1.17110e-07,0,60,4.2567e-03,9.6913e-08,0,60,4.9802e-05,2.9355e-09,0,60,4.7384e-06,5.0131e-10,0,60,5.3127e-08,5.2783e-10,0,60,1.1982e-02,1.1746e-07,0,63,4.2117e-03,1.0143e-07,0,63,4.9019e-05,3.0524e-09,0,63,4.6399e-06,5.3818e-10,0,63,5.1728e-08,5.5032e-10,0,63,5.5943,0.0014,0,60,10.6866,0.0031,0,60,15.9699,0.0100,0,60,21.2212,0.0562,0,60,28.8243,4.4368,0,60,2.6944,0.0014,0,60,4.7227,0.0031,0,60,-0.3667,0.0083,0,60,-0.2606,0.0532,0,60,1.5752,4.3184,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19286 ETH-2.txt,ETH-2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 06:44:50,445,14,1.4790e-07,3.323582E-10,CF,22.430,4.870e-02,1,4.4509e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8866e-08,1.0655e-07,6.1358e-08,6.1659e-08,6.1607e-08,6.1476e-08,0.96,2023/02/12 06:44:04,0.21,6240,8448,4.8698e-02,46.053,20,8,20,20,0.000,-2.6465e-13,-1.2525e-13,-1.3475e-13,-7.4179e-14,2.8771e-14,4.1360e-12,23.00,23.00,70.90,-1.93e02,-1.71e02,70.90,0.00,70.90,70.90,2023/02/12 05:47:00,2023/02/12 06:25:46,78,3.84525e-08,0.000,0,63,3.73583e-08,1.31874e-09,0,60,1.18954e-02,1.61911e-07,0,60,4.1889e-03,6.0355e-08,0,60,4.8373e-05,1.1615e-09,0,60,4.5866e-06,5.6859e-10,0,60,4.0501e-08,1.2781e-09,0,60,1.1981e-02,1.5437e-07,0,63,4.2117e-03,5.8296e-08,0,63,4.9026e-05,1.0855e-09,0,63,4.6379e-06,5.2203e-10,0,63,4.1436e-08,1.2068e-09,0,63,-7.1659,0.0009,0,60,-5.4186,0.0013,0,60,-13.3167,0.0118,0,60,-11.0536,0.0749,0,60,-26.4681,8.5741,0,60,-10.3281,0.0009,0,60,-11.2767,0.0012,0,60,-0.6471,0.0120,0,60,-0.2485,0.0762,0,60,-8.4530,8.7328,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19287 ETH-1.txt,ETH-1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 08:06:29,501,15,1.7217e-07,3.436609E-10,CF,26.092,4.870e-02,1,4.7615e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8137e-08,1.0647e-07,7.2253e-08,7.2912e-08,7.2862e-08,7.2701e-08,0.96,2023/02/12 08:05:43,0.22,5541,8448,4.8698e-02,46.053,20,8,20,20,0.000,-2.6560e-13,-1.2556e-13,-1.3513e-13,-7.3861e-14,2.8843e-14,4.3416e-12,24.00,24.00,70.90,-1.93e02,-1.62e02,70.90,0.00,70.90,70.90,2023/02/12 07:08:52,2023/02/12 07:47:49,78,4.45938e-08,0.000,0,63,4.32384e-08,1.56791e-09,0,60,1.20382e-02,1.78662e-07,0,60,4.2588e-03,1.9565e-07,0,60,4.9799e-05,2.4242e-08,0,60,4.7457e-06,2.2842e-09,0,60,5.8175e-08,9.9015e-10,0,60,1.1982e-02,1.1265e-07,0,63,4.2119e-03,5.2504e-08,0,63,4.9028e-05,1.6233e-09,0,63,4.6402e-06,4.0170e-10,0,63,5.6364e-08,1.0031e-09,0,63,4.6926,0.0095,0,60,11.1283,0.0400,0,60,15.7151,0.5070,0,60,22.7342,0.5056,0,60,34.5275,4.5040,0,60,1.7195,0.0087,0,60,5.1642,0.0398,0,60,-0.1217,0.5490,0,60,0.3486,0.5755,0,60,7.2192,4.3723,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19288 KDW2_119_1A_A.txt,KDW2_119_1A_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 09:28:33,486,16,1.4734e-07,3.031767E-10,CF,22.858,4.870e-02,1,4.5521e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7357e-08,1.0654e-07,6.1158e-08,6.1580e-08,6.1538e-08,6.1387e-08,0.96,2023/02/12 09:27:47,0.24,6096,8448,4.8698e-02,46.049,20,8,20,20,0.000,-2.6481e-13,-1.2532e-13,-1.3470e-13,-7.3648e-14,2.8253e-14,4.1252e-12,23.00,23.00,70.90,-1.93e02,-1.71e02,70.90,0.00,70.90,70.90,2023/02/12 08:30:55,2023/02/12 09:09:25,77,3.83831e-08,0.000,0,63,3.73126e-08,1.31874e-09,0,60,1.20273e-02,1.65130e-07,0,60,4.2575e-03,6.6895e-08,0,60,4.9730e-05,1.0244e-09,0,60,4.7423e-06,4.3939e-10,0,60,5.2442e-08,1.0759e-09,0,60,1.1981e-02,1.5002e-07,0,63,4.2117e-03,5.6424e-08,0,63,4.9026e-05,1.0193e-09,0,63,4.6423e-06,3.9800e-10,0,63,5.1217e-08,1.0078e-09,0,63,3.8623,0.0013,0,60,10.8816,0.0027,0,60,14.3770,0.0128,0,60,21.5336,0.0614,0,60,24.2350,5.2244,0,60,0.8444,0.0013,0,60,4.9205,0.0027,0,60,-0.3494,0.0113,0,60,-0.3405,0.0597,0,60,-1.4424,5.0937,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19289 KDW2_104_8B_A.txt,KDW2_104_8B_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 10:50:07,498,17,1.5306e-07,3.073549E-10,CF,23.132,4.870e-02,1,4.7615e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6657e-08,1.0632e-07,6.3887e-08,6.4444e-08,6.4417e-08,6.4267e-08,0.96,2023/02/12 10:49:21,0.23,5842,8448,4.8698e-02,46.049,20,8,20,20,0.000,-2.6533e-13,-1.2560e-13,-1.3505e-13,-7.4365e-14,2.8110e-14,4.0805e-12,23.00,23.00,70.90,-1.93e02,-1.64e02,70.90,0.00,70.90,70.90,2023/02/12 09:52:47,2023/02/12 10:31:32,78,3.99671e-08,0.000,0,63,3.88801e-08,1.38787e-09,0,60,1.20361e-02,1.43010e-07,0,60,4.2618e-03,5.4552e-08,0,60,4.9817e-05,9.7061e-10,0,60,4.7511e-06,3.9946e-10,0,60,5.4515e-08,7.7201e-10,0,60,1.1981e-02,1.2829e-07,0,63,4.2118e-03,4.5639e-08,0,63,4.9029e-05,1.0581e-09,0,63,4.6412e-06,3.3781e-10,0,63,5.3358e-08,7.5246e-10,0,63,4.5775,0.0014,0,60,11.8608,0.0028,0,60,16.0671,0.0123,0,60,23.6681,0.0697,0,60,25.6862,4.4067,0,60,1.5718,0.0014,0,60,5.8934,0.0028,0,60,-0.3713,0.0115,0,60,-0.1896,0.0692,0,60,-2.6856,4.2852,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19290 KDW_69_9_A.txt,KDW_69_9_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 12:12:09,497,18,1.8812e-07,3.785035E-10,CF,28.839,4.870e-02,1,4.4509e-02,15360, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5954e-08,1.0600e-07,7.9269e-08,7.9488e-08,7.9428e-08,7.9224e-08,0.96,2023/02/12 12:11:23,0.26,5048,8448,4.8698e-02,46.053,20,8,20,20,0.000,-2.6445e-13,-1.2532e-13,-1.3461e-13,-7.2591e-14,2.9719e-14,4.2674e-12,24.00,25.00,70.90,-1.93e02,-1.67e02,70.90,0.00,70.90,70.90,2023/02/12 11:14:22,2023/02/12 11:53:07,78,4.80406e-08,0.000,0,63,4.67069e-08,1.75320e-09,0,60,1.20531e-02,1.09401e-07,0,60,4.2498e-03,7.1817e-08,0,60,4.9740e-05,2.0381e-09,0,60,4.7237e-06,3.5552e-10,0,60,5.0535e-08,5.3764e-10,0,60,1.1982e-02,1.0381e-07,0,63,4.2118e-03,7.5944e-08,0,63,4.9021e-05,2.2043e-09,0,63,4.6402e-06,3.5796e-10,0,63,4.9258e-08,4.6022e-10,0,63,5.9402,0.0014,0,60,9.0344,0.0030,0,60,14.6630,0.0126,0,60,17.9843,0.0548,0,60,23.6214,6.1636,0,60,3.1196,0.0014,0,60,3.0778,0.0029,0,60,-0.3980,0.0114,0,60,-0.1632,0.0542,0,60,-0.6427,6.0169,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19291 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 13:34:08,425,19,1.3239e-07,3.115105E-10,CF,20.264,4.762e-02,1,4.5521e-02,15296, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5104e-08,1.0607e-07,5.4429e-08,5.4667e-08,5.4635e-08,5.4510e-08,0.96,2023/02/12 13:33:23,0.23,6312,8448,4.7615e-02,46.051,20,8,20,20,0.000,-2.6478e-13,-1.2559e-13,-1.3495e-13,-7.4687e-14,2.6661e-14,4.1235e-12,22.00,23.00,70.90,-1.93e02,-1.58e02,70.90,0.00,70.90,70.90,2023/02/12 12:36:21,2023/02/12 13:15:08,78,3.45551e-08,0.000,0,63,3.36160e-08,1.15199e-09,0,60,1.20340e-02,1.81853e-07,0,60,4.2609e-03,8.0680e-08,0,60,4.9807e-05,6.7724e-10,0,60,4.7536e-06,4.7577e-10,0,60,5.6383e-08,8.7521e-10,0,60,1.1981e-02,1.7108e-07,0,63,4.2117e-03,6.9772e-08,0,63,4.9033e-05,5.1568e-10,0,63,4.6453e-06,4.4600e-10,0,63,5.3715e-08,7.8257e-10,0,63,4.4325,0.0010,0,60,11.6671,0.0024,0,60,15.7879,0.0133,0,60,23.3383,0.0779,0,60,50.3245,5.6250,0,60,1.4241,0.0010,0,60,5.7010,0.0024,0,60,-0.3091,0.0127,0,60,-0.1290,0.0762,0,60,21.8127,5.4730,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19292 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 14:55:57,434,20,1.3320e-07,3.069058E-10,CF,20.538,4.762e-02,1,4.6556e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4479e-08,1.0646e-07,5.4773e-08,5.5104e-08,5.5080e-08,5.4958e-08,0.96,2023/02/12 14:55:12,0.22,6211,8448,4.7615e-02,46.051,20,8,20,20,0.000,-2.6407e-13,-1.2548e-13,-1.3454e-13,-7.4692e-14,2.6733e-14,4.0314e-12,22.00,23.00,70.90,-1.93e02,-1.69e02,70.90,0.00,70.90,70.90,2023/02/12 13:58:14,2023/02/12 14:37:08,78,3.48224e-08,0.000,0,63,3.38472e-08,1.16264e-09,0,60,1.19224e-02,1.63463e-07,0,60,4.2294e-03,7.2141e-08,0,60,4.8966e-05,1.1072e-09,0,60,4.6784e-06,5.2612e-10,0,60,3.7299e-08,1.9626e-09,0,60,1.1981e-02,1.5629e-07,0,63,4.2116e-03,6.4093e-08,0,63,4.9023e-05,1.0854e-09,0,63,4.6399e-06,5.1061e-10,0,63,3.7375e-08,1.8184e-09,0,63,-4.8709,0.0009,0,60,4.2201,0.0021,0,60,-1.1707,0.0137,0,60,8.3118,0.0634,0,60,-14.0048,15.3410,0,60,-8.2199,0.0009,0,60,-1.6896,0.0021,0,60,-0.2841,0.0131,0,60,-0.1451,0.0629,0,60,-17.0499,15.2935,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19293 KDW2_101_9A_A.txt,KDW2_101_9A_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 16:25:54,450,21,1.4296e-07,3.176993E-10,CF,21.515,4.552e-02,1,4.6556e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.2329e-08,1.0602e-07,5.9162e-08,5.8960e-08,5.8912e-08,5.8808e-08,0.96,2023/02/12 16:25:08,0.18,6781,8447,4.5521e-02,46.051,20,8,20,20,0.000,-2.6459e-13,-1.2566e-13,-1.3481e-13,-7.4574e-14,2.7251e-14,4.0993e-12,23.00,23.00,70.90,-1.93e02,-1.64e02,70.90,0.00,70.90,70.90,2023/02/12 15:20:07,2023/02/12 15:58:57,77,3.69344e-08,0.000,0,63,3.58542e-08,1.25186e-09,0,60,1.20302e-02,1.83936e-07,0,60,4.2562e-03,7.5777e-08,0,60,4.9762e-05,2.7151e-09,0,60,4.7706e-06,2.7849e-09,0,60,1.1748e-07,6.1523e-09,0,60,1.1981e-02,1.6851e-07,0,63,4.2117e-03,6.4592e-08,0,63,4.9059e-05,2.7327e-09,0,63,4.6717e-06,2.5767e-09,0,63,1.1268e-07,5.6937e-09,0,63,4.1150,0.0012,0,60,10.5663,0.0026,0,60,14.3199,0.0114,0,60,21.1575,0.0776,0,60,39.6492,2.7453,0,60,1.1242,0.0012,0,60,4.6062,0.0026,0,60,-0.3580,0.0113,0,60,-0.0849,0.0773,0,60,13.9365,2.6789,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19294 KDW2_130_2A_A.txt,KDW2_130_2A_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 17:46:25,457,22,1.0641e-07,2.328476E-10,CF,16.235,4.762e-02,0,4.6556e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1613e-08,1.0658e-07,1.0212e-07,1.0352e-07,1.0343e-07,1.0238e-07,0.96,2023/02/12 17:45:40,1.02,4748,8448,4.7615e-02,46.056,20,8,20,20,0.000,-2.6104e-13,-1.2402e-13,-1.3292e-13,-7.0742e-14,3.3939e-14,4.2978e-12,36.00,35.00,70.90,-1.93e02,-1.61e02,70.90,0.00,70.90,70.90,2023/02/12 16:49:17,2023/02/12 17:28:53,79,4.48771e-08,0.000,0,63,4.25480e-08,2.76343e-09,0,60,1.20023e-02,2.60068e-07,0,60,4.2502e-03,1.7633e-07,0,60,4.9537e-05,3.9397e-09,0,60,4.7221e-06,6.4860e-10,0,60,3.7545e-08,1.5422e-09,0,60,1.1980e-02,2.4888e-07,0,63,4.2109e-03,1.7986e-07,0,63,4.9010e-05,4.0479e-09,0,63,4.6359e-06,5.5439e-10,0,63,3.7432e-08,1.3356e-09,0,63,1.8350,0.0028,0,60,9.3360,0.0066,0,60,10.7428,0.0160,0,60,18.5510,0.0717,0,60,-21.0104,21.3666,0,60,-1.2599,0.0027,0,60,3.3869,0.0066,0,60,-0.3494,0.0113,0,60,-0.2043,0.0684,0,60,-40.6238,20.9357,0,60,
C:\Nu Stable\Results\2023\20230210 clumped Oman Thule ABJ KDB,20230210 clumped Oman Thule ABJ KDB,Data_19295 KDW_95_1_A.txt,KDW_95_1_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/11 12:46:35,2023/02/12 19:10:17,455,23,1.3911e-07,3.057349E-10,CF,20.843,4.870e-02,1,4.6556e-02,15328, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0733e-08,1.0621e-07,5.7535e-08,5.7371e-08,5.7327e-08,5.7225e-08,0.96,2023/02/12 19:09:31,0.18,6734,8448,4.8698e-02,46.056,20,8,20,20,0.000,-2.6247e-13,-1.2458e-13,-1.3352e-13,-7.3600e-14,2.8539e-14,4.0832e-12,23.00,23.00,70.90,-1.93e02,-1.58e02,70.90,0.00,70.90,70.90,2023/02/12 18:12:00,2023/02/12 18:49:24,75,3.60861e-08,0.000,0,63,3.50267e-08,1.21623e-09,0,60,1.20367e-02,1.76180e-07,0,60,4.2564e-03,7.3442e-08,0,60,4.9744e-05,1.9732e-09,0,60,4.7253e-06,1.4649e-09,0,60,1.7937e-08,2.9363e-09,0,60,1.1981e-02,1.6028e-07,0,63,4.2117e-03,6.3711e-08,0,63,4.9013e-05,1.7238e-09,0,63,4.6268e-06,1.3924e-09,0,63,1.7242e-08,2.6831e-09,0,63,4.6526,0.0013,0,60,10.6240,0.0023,0,60,14.9113,0.0123,0,60,21.2904,0.0681,0,60,68.6732,40.9129,0,60,1.6943,0.0013,0,60,4.6625,0.0023,0,60,-0.3828,0.0111,0,60,-0.0690,0.0670,0,60,41.5326,39.8752,0,60,
