Batch,20230214 clumped Oman Thule 2 ABJ KDB,Collected on,2023/02/14 17:55:32,Analysis Instrument,PS019,Acquisition Software,Stable 1.71.5,Reanalyzed  on,2023/02/14 18:54:41,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5


Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Num,CO,Cycle,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Water,Water,Ave, StdDev, Min, Max, Started, Stopped, Num,Ref Major,Std,Rejected,Num,Sam Major,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,Std,Rejected,Num,DELTA,Std,Rejected,Num,DELTA,Std,Rejected,Num,
Dir  ,Name  ,File  ,Name  , , ,Started  ,Collected  ,Weight  ,Location  ,Sam Beam  ,Yield  ,Status  ,Pressure  , ,Chops  , , ,Operations  ,Ref Beam  ,Ref Beam  ,Sam Beam  ,Ref Beam  ,Sam Beam  ,Ref Beam  ,Factor ,End  ,% , , ,Pressure  ,Mass  ,CO Cycles   ,Delay Time  ,Length  ,Length   ,Offset  ,Beams (0) ,Beams (1) ,Beams (2) ,Beams (3) ,Beams (4) ,Beams (5) ,Depletion  ,Depletion  ,Temperature  ,Trap Temperature Hot ,Trap Temperature Cold ,Temp, , ,,,,,Signal(44),Dev,,,Signal(44),Dev,,,Ratio(45/44),Dev,,,Ratio(46/44),Dev,,,Ratio(47/44),Dev,,,Ratio(48/44),Dev,,,Ratio(49/44),Dev,,,Ratio(45/44),Dev,,,Ratio(46/44),Dev,,,Ratio(47/44),Dev,,,Ratio(48/44),Dev,,,Ratio(49/44),Dev,,,Delta(45/44),Err,,,Delta(46/44),Err,,,Delta(47/44),Err,,,Delta(48/44),Err,,,Delta(49/44),Err,,,wrt PDB,Err,,,wrt PDB,Err,,,47,Err,,,48,Err,,,49,Err,,,

C:\Nu Stable\Results\2023\20230214 clumped Oman Thule 2 ABJ KDB,20230214 clumped Oman Thule 2 ABJ KDB,Data_19323 ETH-1.txt,ETH-1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/14 17:55:32,2023/02/14 17:55:32,488,1,1.7102e-07,3.504433E-10,CF,26.611,4.451e-02,1,4.5521e-02,15264, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0030e-08,1.0655e-07,7.1877e-08,7.2585e-08,7.2522e-08,7.2397e-08,0.96,2023/02/14 17:54:47,0.17,5718,8448,4.4509e-02,46.056,20,8,20,20,0.000,-2.6714e-13,-1.2679e-13,-1.3603e-13,-7.7673e-14,2.0635e-14,3.6594e-12,24.00,24.00,70.83,-1.93e02,-1.62e02,70.83,0.24,70.63,71.13,2023/02/14 16:58:24,2023/02/14 17:55:13,114,4.42612e-08,0.000,0,63,4.30993e-08,1.57920e-09,0,60,1.20379e-02,1.13531e-07,0,60,4.2589e-03,5.5201e-08,0,60,4.9775e-05,1.9194e-09,0,60,4.7511e-06,6.2057e-10,0,60,6.3078e-08,1.0508e-09,0,60,1.1981e-02,1.0703e-07,0,63,4.2118e-03,5.7648e-08,0,63,4.9028e-05,1.9852e-09,0,63,4.6478e-06,6.6530e-10,0,63,6.0041e-08,9.8530e-10,0,63,4.7059,0.0012,0,60,11.1683,0.0028,0,60,15.2376,0.0118,0,60,22.2297,0.0541,0,60,51.9476,5.0265,0,60,1.7323,0.0012,0,60,5.2040,0.0028,0,60,-0.6458,0.0113,0,60,-0.2265,0.0522,0,60,24.0888,4.8940,0,60,
C:\Nu Stable\Results\2023\20230214 clumped Oman Thule 2 ABJ KDB,20230214 clumped Oman Thule 2 ABJ KDB,Data_19324 ETH-2.txt,ETH-2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/14 17:55:32,2023/02/14 19:17:47,440,2,1.4842e-07,3.373164E-10,CF,22.980,4.451e-02,1,3.9776e-02,15200, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9055e-08,1.0638e-07,6.1635e-08,6.1912e-08,6.1874e-08,6.1722e-08,0.96,2023/02/14 19:17:01,0.25,6247,8448,4.4509e-02,46.051,20,8,20,20,0.000,-2.6555e-13,-1.2605e-13,-1.3526e-13,-7.6012e-14,2.4712e-14,3.9151e-12,23.00,23.00,71.13,-1.93e02,-1.57e02,71.13,0.00,71.13,71.13,2023/02/14 18:19:40,2023/02/14 18:58:43,78,3.85327e-08,0.000,0,63,3.74550e-08,1.32775e-09,0,60,1.18955e-02,1.41506e-07,0,60,4.1890e-03,5.3641e-08,0,60,4.8393e-05,1.8447e-09,0,60,4.6064e-06,1.5938e-09,0,60,7.6279e-08,3.2052e-09,0,60,1.1981e-02,1.3219e-07,0,63,4.2117e-03,5.0479e-08,0,63,4.9043e-05,1.8350e-09,0,63,4.6563e-06,1.4834e-09,0,63,7.5691e-08,3.0390e-09,0,63,-7.1379,0.0011,0,60,-5.3916,0.0017,0,60,-13.2552,0.0104,0,60,-10.6936,0.0610,0,60,4.9705,3.7153,0,60,-10.2992,0.0012,0,60,-11.2499,0.0017,0,60,-0.6406,0.0107,0,60,0.0611,0.0625,0,60,23.4819,3.7840,0,60,
C:\Nu Stable\Results\2023\20230214 clumped Oman Thule 2 ABJ KDB,20230214 clumped Oman Thule 2 ABJ KDB,Data_19325 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/14 17:55:32,2023/02/14 20:39:46,441,3,1.4540e-07,3.296961E-10,CF,22.430,4.451e-02,1,4.2552e-02,15232, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8306e-08,1.0615e-07,6.0366e-08,6.0640e-08,6.0603e-08,6.0465e-08,0.96,2023/02/14 20:39:00,0.23,6250,8448,4.4509e-02,46.051,20,8,20,20,0.000,-2.6327e-13,-1.2485e-13,-1.3393e-13,-7.4074e-14,2.6053e-14,4.0126e-12,23.00,23.00,71.13,-1.93e02,-1.58e02,71.13,0.00,71.13,71.13,2023/02/14 19:41:30,2023/02/14 20:20:46,78,3.78308e-08,0.000,0,63,3.68173e-08,1.29700e-09,0,60,1.20341e-02,1.61283e-07,0,60,4.2609e-03,6.5982e-08,0,60,4.9794e-05,1.2154e-09,0,60,4.7411e-06,7.1602e-10,0,60,3.4022e-08,1.6611e-09,0,60,1.1981e-02,1.4588e-07,0,63,4.2117e-03,5.5243e-08,0,63,4.9017e-05,1.1069e-09,0,63,4.6327e-06,6.9897e-10,0,63,3.2736e-08,1.5921e-09,0,63,4.4433,0.0013,0,60,11.6782,0.0031,0,60,15.8456,0.0133,0,60,23.3963,0.0798,0,60,43.6794,11.7097,0,60,1.4353,0.0013,0,60,5.7120,0.0031,0,60,-0.2741,0.0128,0,60,-0.0941,0.0787,0,60,15.3148,11.3925,0,60,
C:\Nu Stable\Results\2023\20230214 clumped Oman Thule 2 ABJ KDB,20230214 clumped Oman Thule 2 ABJ KDB,Data_19326 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/14 17:55:32,2023/02/14 22:01:42,450,4,1.5078e-07,3.350663E-10,CF,23.376,4.352e-02,1,4.3519e-02,15200, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7583e-08,1.0647e-07,6.2749e-08,6.3199e-08,6.3170e-08,6.3034e-08,0.96,2023/02/14 22:00:57,0.22,6024,8448,4.3519e-02,46.056,20,8,20,20,0.000,-2.6407e-13,-1.2529e-13,-1.3439e-13,-7.4372e-14,2.6643e-14,4.0761e-12,23.00,23.00,71.13,-1.93e02,-1.68e02,71.13,0.00,71.13,71.13,2023/02/14 21:03:36,2023/02/14 21:42:44,78,3.92389e-08,0.000,0,63,3.81236e-08,1.36050e-09,0,60,1.19229e-02,1.47929e-07,0,60,4.2297e-03,5.9001e-08,0,60,4.8976e-05,8.3086e-10,0,60,4.6844e-06,3.9277e-10,0,60,5.2826e-08,4.1915e-10,0,60,1.1981e-02,1.3733e-07,0,63,4.2118e-03,5.2084e-08,0,63,4.9029e-05,9.2557e-10,0,63,4.6449e-06,4.0320e-10,0,63,5.2121e-08,4.4155e-10,0,63,-4.8738,0.0011,0,60,4.2586,0.0021,0,60,-1.0844,0.0119,0,60,8.4996,0.0675,0,60,14.0660,4.6424,0,60,-8.2244,0.0011,0,60,-1.6513,0.0021,0,60,-0.2324,0.0115,0,60,-0.0356,0.0663,0,60,10.8613,4.6268,0,60,
C:\Nu Stable\Results\2023\20230214 clumped Oman Thule 2 ABJ KDB,20230214 clumped Oman Thule 2 ABJ KDB,Data_19327 IAEA-C1.txt,IAEA-C1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/14 17:55:32,2023/02/14 23:23:28,499,5,1.7536e-07,3.514316E-10,CF,26.886,4.451e-02,1,4.3519e-02,15232, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6886e-08,1.0592e-07,7.3692e-08,7.4247e-08,7.4206e-08,7.4019e-08,0.96,2023/02/14 23:22:43,0.25,5361,8446,4.4509e-02,46.056,20,8,20,20,0.000,-2.6371e-13,-1.2495e-13,-1.3403e-13,-7.2972e-14,2.8414e-14,4.1816e-12,24.00,24.00,71.13,-1.93e02,-1.70e02,71.13,0.00,71.13,71.13,2023/02/14 22:25:34,2023/02/14 23:04:43,78,4.52087e-08,0.000,0,63,4.39632e-08,1.62931e-09,0,60,1.20427e-02,1.19105e-07,0,60,4.2584e-03,5.7862e-08,0,60,4.9779e-05,1.5771e-09,0,60,4.7335e-06,7.6726e-10,0,60,3.4341e-08,1.7673e-09,0,60,1.1982e-02,1.0675e-07,0,63,4.2118e-03,5.6623e-08,0,63,4.9014e-05,1.3256e-09,0,63,4.6318e-06,7.0331e-10,0,63,3.3182e-08,1.6625e-09,0,63,5.0927,0.0017,0,60,11.0651,0.0032,0,60,15.6069,0.0210,0,60,21.9505,0.0582,0,60,34.0666,13.0542,0,60,2.1475,0.0017,0,60,5.1004,0.0032,0,60,-0.5784,0.0210,0,60,-0.2955,0.0565,0,60,6.4714,12.7067,0,60,
C:\Nu Stable\Results\2023\20230214 clumped Oman Thule 2 ABJ KDB,20230214 clumped Oman Thule 2 ABJ KDB,Data_19328 ST1_277_A.txt,ST1_277_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/14 17:55:32,2023/02/15 00:45:16,429,6,1.4797e-07,3.449238E-10,CF,22.980,4.352e-02,1,4.2552e-02,15232, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6089e-08,1.0657e-07,6.1571e-08,6.2070e-08,6.2024e-08,6.1893e-08,0.96,2023/02/15 00:44:31,0.21,5937,8446,4.3519e-02,46.051,20,8,20,20,0.000,-2.6491e-13,-1.2558e-13,-1.3484e-13,-7.4297e-14,2.6929e-14,4.0376e-12,23.00,23.00,71.13,-1.93e02,-1.71e02,71.13,0.00,71.13,71.13,2023/02/14 23:47:31,2023/02/15 00:26:27,78,3.85766e-08,0.000,0,63,3.73549e-08,1.31585e-09,0,60,1.20596e-02,1.01408e-06,0,60,4.2832e-03,7.6462e-07,0,60,5.0159e-05,6.6636e-09,0,60,4.7967e-06,3.0671e-09,0,60,5.6542e-08,1.5539e-09,0,60,1.1981e-02,2.2691e-07,0,63,4.2120e-03,1.1456e-07,0,63,4.9034e-05,1.3340e-09,0,63,4.6443e-06,4.7463e-10,0,63,5.5317e-08,9.8371e-10,0,63,6.5250,0.0785,0,60,16.8790,0.1731,0,60,22.9384,0.1339,0,60,32.8162,0.6385,0,60,21.5045,22.6026,0,60,3.4716,0.0776,0,60,10.8831,0.1720,0,60,-0.4948,0.1251,0,60,-1.1692,0.9387,0,60,-17.8748,21.6322,0,60,
C:\Nu Stable\Results\2023\20230214 clumped Oman Thule 2 ABJ KDB,20230214 clumped Oman Thule 2 ABJ KDB,Data_19329 KDW_51_0_A.txt,KDW_51_0_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/14 17:55:32,2023/02/15 02:07:01,442,7,1.5073e-07,3.410124E-10,CF,23.590,4.762e-02,1,4.3519e-02,15264, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5383e-08,1.0596e-07,6.2693e-08,6.3237e-08,6.3192e-08,6.3060e-08,0.96,2023/02/15 02:06:15,0.21,5785,8446,4.7615e-02,46.051,20,8,20,20,0.000,-2.6427e-13,-1.2541e-13,-1.3440e-13,-7.4079e-14,2.7698e-14,4.1011e-12,23.00,23.00,71.13,-1.93e02,-1.67e02,71.13,0.00,71.13,71.13,2023/02/15 01:09:19,2023/02/15 01:48:16,78,3.92603e-08,0.000,0,63,3.81411e-08,1.36161e-09,0,60,1.20490e-02,1.53279e-07,0,60,4.2615e-03,5.9456e-08,0,60,4.9861e-05,1.1026e-09,0,60,4.7484e-06,5.0520e-10,0,60,3.8174e-08,1.0667e-09,0,60,1.1981e-02,1.3980e-07,0,63,4.2118e-03,5.0985e-08,0,63,4.9019e-05,1.0436e-09,0,63,4.6386e-06,5.6012e-10,0,63,3.6385e-08,1.0237e-09,0,63,5.6652,0.0014,0,60,11.8117,0.0030,0,60,17.1688,0.0129,0,60,23.6708,0.0605,0,60,55.4763,9.5081,0,60,2.7311,0.0014,0,60,5.8422,0.0030,0,60,-0.3551,0.0122,0,60,-0.0900,0.0603,0,60,25.1988,9.2367,0,60,
C:\Nu Stable\Results\2023\20230214 clumped Oman Thule 2 ABJ KDB,20230214 clumped Oman Thule 2 ABJ KDB,Data_19330 KDW2_130_2A_A.txt,KDW2_130_2A_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/14 17:55:32,2023/02/15 03:29:22,417,8,9.1916e-08,2.204216E-10,CF,14.526,4.656e-02,0,4.5521e-02,15296, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4721e-08,1.0610e-07,8.8213e-08,8.4301e-08,8.4220e-08,8.3890e-08,0.96,2023/02/15 03:28:36,0.39,4812,8450,4.6556e-02,46.051,20,8,20,20,0.000,-2.6442e-13,-1.2556e-13,-1.3463e-13,-7.3019e-14,3.0398e-14,4.3398e-12,35.00,34.00,71.13,-1.93e02,-1.58e02,71.13,0.00,71.13,71.13,2023/02/15 02:31:10,2023/02/15 03:10:00,77,3.80501e-08,0.000,0,63,3.56399e-08,2.21060e-09,0,60,1.20023e-02,2.55931e-07,0,60,4.2505e-03,1.2161e-07,0,60,4.9573e-05,2.7295e-09,0,60,4.7509e-06,2.3475e-09,0,60,9.4773e-08,4.8806e-09,0,60,1.1980e-02,2.2756e-07,0,63,4.2111e-03,1.0609e-07,0,63,4.9040e-05,2.9327e-09,0,63,4.6616e-06,2.0756e-09,0,63,8.7549e-08,4.0875e-09,0,63,1.8510,0.0026,0,60,9.3552,0.0067,0,60,10.8471,0.0147,0,60,19.1757,0.0856,0,60,71.1620,5.1802,0,60,-1.2435,0.0025,0,60,3.4059,0.0067,0,60,-0.2814,0.0144,0,60,0.3709,0.0902,0,60,49.6564,5.0888,0,60,
C:\Nu Stable\Results\2023\20230214 clumped Oman Thule 2 ABJ KDB,20230214 clumped Oman Thule 2 ABJ KDB,Data_19331 ETH-4.txt,ETH-4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/14 17:55:32,2023/02/15 04:51:20,428,9,1.4297e-07,3.34046E-10,CF,21.728,4.451e-02,1,4.2552e-02,15200, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.3999e-08,1.0626e-07,5.9195e-08,5.9651e-08,5.9600e-08,5.9486e-08,0.96,2023/02/15 04:50:34,0.19,5851,8450,4.4509e-02,46.051,20,8,20,20,0.000,-2.6150e-13,-1.2422e-13,-1.3329e-13,-7.3392e-14,2.7341e-14,4.0779e-12,23.00,23.00,71.13,-1.93e02,-1.69e02,71.13,0.00,71.13,71.13,2023/02/15 03:52:54,2023/02/15 04:32:21,79,3.72917e-08,0.000,0,63,3.61884e-08,1.27488e-09,0,60,1.18928e-02,1.51638e-07,0,60,4.1877e-03,6.1226e-08,0,60,4.8364e-05,9.3881e-10,0,60,4.5892e-06,4.2185e-10,0,60,3.9577e-08,9.5861e-10,0,60,1.1980e-02,1.4605e-07,0,63,4.2114e-03,5.6700e-08,0,63,4.9024e-05,9.0627e-10,0,63,4.6420e-06,3.8129e-10,0,63,4.0641e-08,9.0726e-10,0,63,-7.3181,0.0010,0,60,-5.6224,0.0017,0,60,-13.4534,0.0127,0,60,-11.3760,0.0567,0,60,-25.5965,6.8488,0,60,-10.4829,0.0010,0,60,-11.4792,0.0017,0,60,-0.4261,0.0127,0,60,-0.1646,0.0571,0,60,-7.0034,6.9790,0,60,
C:\Nu Stable\Results\2023\20230214 clumped Oman Thule 2 ABJ KDB,20230214 clumped Oman Thule 2 ABJ KDB,Data_19332 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/02/14 17:55:32,2023/02/15 06:13:22,430,10,1.3804e-07,3.210266E-10,CF,21.210,4.552e-02,1,4.4509e-02,15232, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.3356e-08,1.0592e-07,5.7100e-08,5.7566e-08,5.7515e-08,5.7409e-08,0.96,2023/02/15 06:12:36,0.19,5920,8448,4.5521e-02,46.051,20,8,20,20,0.000,-2.6157e-13,-1.2427e-13,-1.3341e-13,-7.3573e-14,2.7519e-14,4.0546e-12,23.00,23.00,71.13,-1.93e02,2.77e01,71.13,0.00,71.13,71.13,2023/02/15 05:15:15,2023/02/15 05:54:18,78,3.61169e-08,0.000,0,63,3.51250e-08,1.22128e-09,0,60,1.20334e-02,1.60937e-07,0,60,4.2605e-03,6.7653e-08,0,60,4.9806e-05,7.5175e-10,0,60,4.7548e-06,6.3232e-10,0,60,5.5408e-08,1.0304e-09,0,60,1.1980e-02,1.4730e-07,0,63,4.2115e-03,5.6976e-08,0,63,4.9032e-05,9.4542e-10,0,63,4.6463e-06,6.5130e-10,0,63,5.3567e-08,9.7391e-10,0,63,4.4206,0.0013,0,60,11.6448,0.0027,0,60,15.7860,0.0134,0,60,23.3617,0.0669,0,60,35.2372,5.6501,0,60,1.4123,0.0013,0,60,5.6788,0.0027,0,60,-0.2770,0.0129,0,60,-0.0620,0.0653,0,60,7.1907,5.4959,0,60,
