Batch,20230518 clumped Oman KDB NTA,Collected on,2023/05/18 16:46:38,Analysis Instrument,PS019,Acquisition Software,Stable 1.71.5,Reanalyzed  on,2023/05/18 17:45:34,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5


Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Num,CO,Cycle,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Water,Water,Ave, StdDev, Min, Max, Started, Stopped, Num,Ref Major,Std,Rejected,Num,Sam Major,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,Std,Rejected,Num,DELTA,Std,Rejected,Num,DELTA,Std,Rejected,Num,
Dir  ,Name  ,File  ,Name  , , ,Started  ,Collected  ,Weight  ,Location  ,Sam Beam  ,Yield  ,Status  ,Pressure  , ,Chops  , , ,Operations  ,Ref Beam  ,Ref Beam  ,Sam Beam  ,Ref Beam  ,Sam Beam  ,Ref Beam  ,Factor ,End  ,% , , ,Pressure  ,Mass  ,CO Cycles   ,Delay Time  ,Length  ,Length   ,Offset  ,Beams (0) ,Beams (1) ,Beams (2) ,Beams (3) ,Beams (4) ,Beams (5) ,Depletion  ,Depletion  ,Temperature  ,Trap Temperature Hot ,Trap Temperature Cold ,Temp, , ,,,,,Signal(44),Dev,,,Signal(44),Dev,,,Ratio(45/44),Dev,,,Ratio(46/44),Dev,,,Ratio(47/44),Dev,,,Ratio(48/44),Dev,,,Ratio(49/44),Dev,,,Ratio(45/44),Dev,,,Ratio(46/44),Dev,,,Ratio(47/44),Dev,,,Ratio(48/44),Dev,,,Ratio(49/44),Dev,,,Delta(45/44),Err,,,Delta(46/44),Err,,,Delta(47/44),Err,,,Delta(48/44),Err,,,Delta(49/44),Err,,,wrt PDB,Err,,,wrt PDB,Err,,,47,Err,,,48,Err,,,49,Err,,,

C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19659 ETH-1.txt,ETH-1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/18 16:46:38,402,1,1.1871e-07,2.953006E-10,CF,19.989,5.573e-02,1,5.5732e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9654e-08,1.0660e-07,4.4218e-08,4.4333e-08,4.4293e-08,4.4209e-08,0.96,2023/05/18 16:45:52,0.19,7866,8447,5.5732e-02,46.048,20,8,20,20,0.000,-1.0643e-13,-5.5817e-14,-5.8541e-14,-6.1548e-15,9.7776e-14,3.2795e-12,23.00,23.00,64.22,-1.95e02,-1.63e02,64.22,0.00,64.22,64.22,2023/05/18 15:49:00,2023/05/18 16:46:18,114,2.70620e-08,0.000,0,63,2.62274e-08,9.57932e-10,0,60,1.20114e-02,9.16567e-08,0,60,4.2462e-03,3.2921e-08,0,60,4.9695e-05,1.9915e-09,0,60,4.7583e-06,1.2429e-09,0,60,9.0519e-08,2.6311e-09,0,60,1.1955e-02,8.9063e-08,0,63,4.1987e-03,2.7588e-08,0,63,4.8942e-05,2.0535e-09,0,63,4.6527e-06,1.2170e-09,0,63,8.6392e-08,2.4285e-09,0,63,4.6807,0.0011,0,60,11.2977,0.0016,0,60,15.3779,0.0120,0,60,22.6883,0.0826,0,60,47.2467,2.5018,0,60,1.7011,0.0012,0,60,5.3328,0.0016,0,60,-0.6078,0.0114,0,60,-0.0340,0.0806,0,60,19.2828,2.4354,0,60,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19660 ETH-2.txt,ETH-2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/18 18:08:22,460,2,1.3364e-07,2.905197E-10,CF,22.034,5.449e-02,1,5.2096e-02,15488, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9014e-08,1.0664e-07,5.0881e-08,5.1140e-08,5.1116e-08,5.0983e-08,0.96,2023/05/18 18:07:37,0.26,7190,8446,5.4493e-02,46.051,20,8,20,20,0.000,-1.0533e-13,-5.5310e-14,-5.7825e-14,-4.4096e-15,1.0080e-13,3.4985e-12,24.00,24.00,64.22,-1.95e02,-1.59e02,64.22,0.00,64.22,64.22,2023/05/18 17:10:11,2023/05/18 17:49:36,79,3.05632e-08,0.000,0,63,2.96724e-08,1.12600e-09,0,60,1.18705e-02,3.60243e-07,0,60,4.1766e-03,8.7791e-08,0,60,4.8277e-05,4.2764e-09,0,60,4.5907e-06,5.9830e-10,0,60,5.1452e-08,2.8711e-10,0,60,1.1956e-02,8.7537e-08,0,63,4.1986e-03,2.2203e-08,0,63,4.8917e-05,1.1570e-09,0,63,4.6405e-06,5.1106e-10,0,63,5.2031e-08,2.6073e-10,0,63,-7.1354,0.0298,0,60,-5.2556,0.0207,0,60,-13.0869,0.0830,0,60,-10.7298,0.0909,0,60,-9.3667,5.0180,0,60,-10.3012,0.0310,0,60,-11.1146,0.0205,0,60,-0.6073,0.0341,0,60,-0.2488,0.0701,0,60,8.6054,5.1046,0,60,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19661 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/18 19:30:43,420,3,1.1722e-07,2.790954E-10,CF,19.653,5.449e-02,1,5.3281e-02,15488, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8303e-08,1.0636e-07,4.3740e-08,4.3857e-08,4.3815e-08,4.3725e-08,0.96,2023/05/18 19:29:57,0.21,7756,8446,5.4493e-02,46.048,20,8,20,20,0.000,-1.0540e-13,-5.5102e-14,-5.7838e-14,-4.4382e-15,9.9367e-14,3.4350e-12,23.00,23.00,64.29,-1.95e02,-1.69e02,64.29,0.11,64.22,64.47,2023/05/18 18:32:18,2023/05/18 19:11:09,79,2.67627e-08,0.000,0,63,2.59219e-08,9.46253e-10,0,60,1.18970e-02,9.01190e-08,0,60,4.2170e-03,2.7469e-08,0,60,4.8872e-05,8.1865e-10,0,60,4.6736e-06,2.6691e-10,0,60,5.5781e-08,4.3840e-10,0,60,1.1955e-02,8.7305e-08,0,63,4.1986e-03,2.2724e-08,0,63,4.8918e-05,7.9219e-10,0,63,4.6327e-06,2.6304e-10,0,63,5.5078e-08,4.0704e-10,0,63,-4.8895,0.0008,0,60,4.3792,0.0019,0,60,-0.9422,0.0124,0,60,8.8331,0.0700,0,60,11.5372,3.9387,0,60,-8.2452,0.0008,0,60,-1.5313,0.0018,0,60,-0.1919,0.0128,0,60,0.0551,0.0700,0,60,8.1194,3.9250,0,60,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19662 IAEA-C1.txt,IAEA-C1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/18 20:52:40,504,4,1.6285e-07,3.231204E-10,CF,26.581,5.573e-02,1,5.3281e-02,15520, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7658e-08,1.0681e-07,6.3893e-08,6.4092e-08,6.4050e-08,6.3891e-08,0.96,2023/05/18 20:51:54,0.25,6208,8446,5.5732e-02,46.051,20,8,20,20,0.000,-1.0521e-13,-5.5089e-14,-5.7837e-14,-3.7319e-15,1.0182e-13,3.5816e-12,25.00,26.00,64.47,-1.95e02,-1.73e02,64.47,0.00,64.47,64.47,2023/05/18 19:54:04,2023/05/18 20:33:42,80,3.64418e-08,0.000,0,63,3.59727e-08,1.47033e-09,0,60,1.20170e-02,7.60333e-08,0,60,4.2459e-03,3.8877e-08,0,60,4.9684e-05,2.0453e-09,0,60,4.7366e-06,3.2209e-10,0,60,5.2515e-08,3.3843e-10,0,60,1.1956e-02,6.7918e-08,0,63,4.1987e-03,4.1439e-08,0,63,4.8910e-05,2.0913e-09,0,63,4.6328e-06,3.2601e-10,0,63,5.0984e-08,3.3570e-10,0,63,5.0828,0.0012,0,60,11.2401,0.0022,0,60,15.8151,0.0112,0,60,22.3959,0.0517,0,60,30.2144,3.4119,0,60,2.1310,0.0013,0,60,5.2747,0.0021,0,60,-0.5336,0.0100,0,60,-0.2060,0.0512,0,60,2.3909,3.3194,0,60,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19663 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/18 22:14:41,437,5,1.2597e-07,2.88272E-10,CF,21.027,5.449e-02,1,5.3281e-02,15520, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6845e-08,1.0690e-07,4.7505e-08,4.7714e-08,4.7676e-08,4.7574e-08,0.96,2023/05/18 22:13:55,0.21,7234,8444,5.4493e-02,46.048,20,8,20,20,0.000,-1.0512e-13,-5.5122e-14,-5.7800e-14,-4.3327e-15,1.0083e-13,3.5441e-12,23.00,24.00,64.47,-1.95e02,-1.67e02,64.47,0.00,64.47,64.47,2023/05/18 21:16:32,2023/05/18 21:55:29,78,2.87428e-08,0.000,0,63,2.78590e-08,1.04376e-09,0,60,1.20087e-02,9.87192e-08,0,60,4.2485e-03,2.8041e-08,0,60,4.9702e-05,9.1365e-10,0,60,4.7448e-06,3.1473e-10,0,60,5.1023e-08,2.6396e-10,0,60,1.1956e-02,9.1796e-08,0,63,4.1987e-03,2.3031e-08,0,63,4.8917e-05,9.6892e-10,0,63,4.6352e-06,2.6304e-10,0,63,4.8605e-08,2.1278e-10,0,63,4.4333,0.0010,0,60,11.8470,0.0019,0,60,16.0567,0.0130,0,60,23.6577,0.0814,0,60,49.9355,4.4578,0,60,1.4188,0.0010,0,60,5.8800,0.0018,0,60,-0.2202,0.0127,0,60,-0.1725,0.0798,0,60,21.0763,4.3363,0,60,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19664 WS4_54_4_A.txt,WS4_54_4_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/18 23:37:09,463,6,1.4965e-07,3.232118E-10,CF,24.933,5.449e-02,1,5.3281e-02,15520, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6179e-08,1.0658e-07,5.7943e-08,5.8218e-08,5.8160e-08,5.8045e-08,0.96,2023/05/18 23:36:24,0.20,6398,8444,5.4493e-02,46.051,20,8,20,20,0.000,-1.0525e-13,-5.5126e-14,-5.7821e-14,-3.8838e-15,1.0260e-13,3.5924e-12,25.00,25.00,64.47,-1.95e02,-1.65e02,64.47,0.00,64.47,64.47,2023/05/18 22:38:13,2023/05/18 23:17:40,78,3.40401e-08,0.000,0,63,3.29379e-08,1.31211e-09,0,60,1.20251e-02,8.73723e-08,0,60,4.2659e-03,2.6850e-08,0,60,4.9964e-05,1.5925e-09,0,60,4.7833e-06,3.3261e-10,0,60,5.4526e-08,4.1073e-10,0,60,1.1956e-02,7.9479e-08,0,63,4.1988e-03,2.7742e-08,0,63,4.8913e-05,1.5300e-09,0,63,4.6346e-06,3.4358e-10,0,63,5.1878e-08,3.5488e-10,0,63,5.7716,0.0010,0,60,15.9934,0.0022,0,60,21.4807,0.0133,0,60,32.0888,0.0569,0,60,50.4356,3.6814,0,60,2.7002,0.0010,0,60,10.0034,0.0022,0,60,-0.2929,0.0130,0,60,-0.1489,0.0546,0,60,11.9440,3.5472,0,60,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19665 KDW_51_0_A.txt,KDW_51_0_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 00:59:28,437,7,1.3959e-07,3.194331E-10,CF,22.980,5.573e-02,1,5.3281e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5311e-08,1.0666e-07,5.3402e-08,5.3791e-08,5.3726e-08,5.3668e-08,0.96,2023/05/19 00:58:43,0.11,6608,8448,5.5732e-02,46.048,20,8,20,20,0.000,-1.0517e-13,-5.5042e-14,-5.7816e-14,-4.0466e-15,1.0099e-13,3.5539e-12,24.00,24.00,64.47,-1.95e02,-1.76e02,64.47,0.00,64.47,64.47,2023/05/19 00:00:28,2023/05/19 00:40:09,79,3.18095e-08,0.000,0,63,3.07826e-08,1.19686e-09,0,60,1.20233e-02,8.82801e-08,0,60,4.2491e-03,2.2870e-08,0,60,4.9766e-05,1.3907e-09,0,60,4.7438e-06,2.8261e-10,0,60,5.1603e-08,2.0945e-10,0,60,1.1956e-02,7.9382e-08,0,63,4.1987e-03,2.0701e-08,0,63,4.8917e-05,1.4842e-09,0,63,4.6326e-06,2.8238e-10,0,63,5.0007e-08,2.0245e-10,0,63,5.6453,0.0012,0,60,11.9973,0.0022,0,60,17.3541,0.0119,0,60,23.9934,0.0601,0,60,31.8917,4.1417,0,60,2.7035,0.0012,0,60,6.0270,0.0022,0,60,-0.3330,0.0116,0,60,-0.1417,0.0580,0,60,1.9497,4.0218,0,60,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19666 WS2_9_2_A.txt,WS2_9_2_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 02:22:20,411,8,1.1152e-07,2.713349E-10,CF,18.585,5.573e-02,1,5.4493e-02,15520, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4648e-08,1.0686e-07,4.1298e-08,4.1113e-08,4.1083e-08,4.0997e-08,0.96,2023/05/19 02:21:35,0.21,7600,8448,5.5732e-02,46.046,20,8,20,20,0.000,-1.0516e-13,-5.5118e-14,-5.7834e-14,-4.7100e-15,1.0026e-13,3.4368e-12,23.00,23.00,64.47,-1.95e02,-1.59e02,64.47,0.00,64.47,64.47,2023/05/19 01:23:15,2023/05/19 02:02:28,79,2.53071e-08,0.000,0,63,2.45098e-08,8.78491e-10,0,60,1.20167e-02,9.66731e-08,0,60,4.2539e-03,3.2747e-08,0,60,4.9806e-05,8.5389e-10,0,60,4.7595e-06,3.4706e-10,0,60,5.4001e-08,3.8286e-10,0,60,1.1955e-02,9.2178e-08,0,63,4.1986e-03,2.6562e-08,0,63,4.8923e-05,1.0737e-09,0,63,4.6367e-06,2.2038e-10,0,63,5.1592e-08,2.6625e-10,0,63,5.1542,0.0010,0,60,13.1686,0.0021,0,60,18.0521,0.0147,0,60,26.4826,0.0786,0,60,47.1133,5.0362,0,60,2.1405,0.0011,0,60,7.1936,0.0021,0,60,-0.2823,0.0145,0,60,-0.0273,0.0769,0,60,14.9459,4.8827,0,60,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19667 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 03:44:21,504,9,1.6130e-07,3.200309E-10,CF,26.550,5.700e-02,1,5.3281e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4029e-08,1.0671e-07,6.3221e-08,6.3357e-08,6.3314e-08,6.3157e-08,0.96,2023/05/19 03:43:36,0.25,5899,8446,5.6999e-02,46.048,20,8,20,20,0.000,-1.0516e-13,-5.5054e-14,-5.7682e-14,-3.4905e-15,1.0244e-13,3.6138e-12,25.00,25.00,64.47,-1.95e02,-1.58e02,64.47,0.00,64.47,64.47,2023/05/19 02:45:19,2023/05/19 03:25:19,79,3.66058e-08,0.000,0,63,3.55068e-08,1.44609e-09,0,60,1.20088e-02,7.45665e-08,0,60,4.2483e-03,4.1106e-08,0,60,4.9691e-05,1.9905e-09,0,60,4.7418e-06,3.2548e-10,0,60,5.1407e-08,2.1918e-10,0,60,1.1956e-02,7.0714e-08,0,63,4.1986e-03,4.4806e-08,0,63,4.8907e-05,2.0283e-09,0,63,4.6326e-06,3.3631e-10,0,63,4.9819e-08,2.1613e-10,0,63,4.4287,0.0009,0,60,11.8451,0.0021,0,60,16.0337,0.0133,0,60,23.5745,0.0616,0,60,32.4047,3.3098,0,60,1.4139,0.0009,0,60,5.8781,0.0021,0,60,-0.2363,0.0131,0,60,-0.2500,0.0598,0,60,4.0356,3.2187,0,60,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19668 ETH-4.txt,ETH-4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 05:06:28,433,10,1.2903e-07,2.979908E-10,CF,21.698,5.700e-02,1,5.4493e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.3323e-08,1.0636e-07,4.8732e-08,4.9118e-08,4.9087e-08,4.8972e-08,0.96,2023/05/19 05:05:43,0.23,6718,8446,5.6999e-02,46.051,20,8,20,20,0.000,-1.0510e-13,-5.5054e-14,-5.7743e-14,-4.2880e-15,1.0074e-13,3.5298e-12,24.00,24.00,64.47,-1.95e02,-1.72e02,64.47,0.00,64.47,64.47,2023/05/19 04:08:09,2023/05/19 04:47:21,78,2.94264e-08,0.000,0,63,2.85517e-08,1.07927e-09,0,60,1.18678e-02,8.40272e-08,0,60,4.1755e-03,1.9873e-08,0,60,4.8264e-05,9.5420e-10,0,60,4.5821e-06,3.2928e-10,0,60,4.8873e-08,2.7571e-10,0,60,1.1956e-02,8.5519e-08,0,63,4.1986e-03,2.1388e-08,0,63,4.8917e-05,1.1299e-09,0,63,4.6332e-06,2.7741e-10,0,63,4.9289e-08,2.2951e-10,0,63,-7.3427,0.0011,0,60,-5.5032,0.0014,0,60,-13.3462,0.0129,0,60,-11.0213,0.0763,0,60,-7.3039,4.3951,0,60,-10.5133,0.0012,0,60,-11.3605,0.0014,0,60,-0.4099,0.0135,0,60,-0.0457,0.0775,0,60,11.4264,4.4777,0,60,
C:\Nu Stable\Results\2023\20230518 clumped Oman KDB NTA,20230518 clumped Oman KDB NTA,Data_19669 KDW2_130_2A_A.txt,KDW2_130_2A_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/18 16:46:38,2023/05/19 06:35:19,426,11,8.5561e-08,2.008479E-10,CF,14.648,5.449e-02,0,5.4493e-02,15552, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1290e-08,1.0710e-07,8.2108e-08,8.3852e-08,8.3769e-08,8.3105e-08,0.96,2023/05/19 06:34:33,0.80,5693,8444,5.4493e-02,46.053,20,8,20,20,0.000,-1.0515e-13,-5.4982e-14,-5.7782e-14,-3.1203e-15,1.0348e-13,3.7372e-12,36.00,36.00,64.47,-1.95e02,-1.63e02,64.47,0.00,64.47,64.47,2023/05/19 05:30:21,2023/05/19 06:09:28,79,3.41794e-08,0.000,0,63,3.23524e-08,2.25908e-09,0,60,1.19780e-02,1.32412e-07,0,60,4.2387e-03,9.4945e-08,0,60,4.9460e-05,3.2400e-09,0,60,4.7189e-06,3.9382e-10,0,60,5.2528e-08,4.2666e-10,0,60,1.1956e-02,1.2821e-07,0,63,4.1984e-03,1.0204e-07,0,63,4.8917e-05,3.4500e-09,0,63,4.6300e-06,3.7203e-10,0,63,5.0664e-08,3.8553e-10,0,63,1.8648,0.0012,0,60,9.5998,0.0038,0,60,11.0979,0.0139,0,60,19.2069,0.0686,0,60,39.0388,6.3451,0,60,-1.2373,0.0012,0,60,3.6493,0.0038,0,60,-0.2860,0.0116,0,60,-0.0832,0.0663,0,60,17.6749,6.2158,0,60,
