Batch,20231024 clumped Oman CH,Collected on,2023/10/24 12:22:38,Analysis Instrument,PS019,Acquisition Software,Stable 1.71.5,Reanalyzed  on,2023/10/24 13:21:55,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5


Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Num,CO,Cycle,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Water,Water,Ave, StdDev, Min, Max, Started, Stopped, Num,Ref Major,Std,Rejected,Num,Sam Major,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,Std,Rejected,Num,DELTA,Std,Rejected,Num,DELTA,Std,Rejected,Num,
Dir  ,Name  ,File  ,Name  , , ,Started  ,Collected  ,Weight  ,Location  ,Sam Beam  ,Yield  ,Status  ,Pressure  , ,Chops  , , ,Operations  ,Ref Beam  ,Ref Beam  ,Sam Beam  ,Ref Beam  ,Sam Beam  ,Ref Beam  ,Factor ,End  ,% , , ,Pressure  ,Mass  ,CO Cycles   ,Delay Time  ,Length  ,Length   ,Offset  ,Beams (0) ,Beams (1) ,Beams (2) ,Beams (3) ,Beams (4) ,Beams (5) ,Depletion  ,Depletion  ,Temperature  ,Trap Temperature Hot ,Trap Temperature Cold ,Temp, , ,,,,,Signal(44),Dev,,,Signal(44),Dev,,,Ratio(45/44),Dev,,,Ratio(46/44),Dev,,,Ratio(47/44),Dev,,,Ratio(48/44),Dev,,,Ratio(49/44),Dev,,,Ratio(45/44),Dev,,,Ratio(46/44),Dev,,,Ratio(47/44),Dev,,,Ratio(48/44),Dev,,,Ratio(49/44),Dev,,,Delta(45/44),Err,,,Delta(46/44),Err,,,Delta(47/44),Err,,,Delta(48/44),Err,,,Delta(49/44),Err,,,wrt PDB,Err,,,wrt PDB,Err,,,47,Err,,,48,Err,,,49,Err,,,

C:\Nu Stable\Results\2023\20231024 clumped Oman CH,20231024 clumped Oman CH,Data_20660 ETH-03.txt,ETH-03,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/24 12:22:38,2023/10/24 12:22:38,477,1,2.5022e-07,5.245682E-10,CF,24.780,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.2217e-08,1.5000e-07,1.0064e-07,1.0112e-07,1.0102e-07,1.0082e-07,0.96,2023/10/24 12:21:53,0.20,4793,8447,1.0000e-03,46.022,20,8,20,20,0.000,2.4172e-15,4.2590e-15,5.9205e-16,7.4873e-14,4.4038e-13,1.8049e-11,25.00,27.00,63.97,-1.95e02,2.84e01,63.97,0.26,63.78,64.31,2023/10/24 11:26:04,2023/10/24 12:22:18,114,5.41431e-08,0.000,0,63,5.46773e-08,2.26065e-09,0,60,1.19294e-02,1.41048e-07,0,60,4.2287e-03,4.9900e-08,0,60,4.9427e-05,1.3283e-09,0,60,4.5645e-06,7.1103e-10,0,60,7.9865e-08,1.0501e-10,0,60,1.1878e-02,1.3521e-07,0,63,4.1800e-03,4.0677e-08,0,63,4.8652e-05,1.1044e-09,0,63,4.4605e-06,7.1293e-10,0,63,7.6938e-08,1.3437e-10,0,63,4.3534,0.0007,0,60,11.6527,0.0021,0,60,15.9268,0.0104,0,60,23.3075,0.0355,0,60,37.8036,1.7889,0,60,1.3405,0.0008,0,60,5.6868,0.0021,0,60,-0.0772,0.0096,0,60,-0.1306,0.0360,0,60,9.7440,1.7384,0,60,
C:\Nu Stable\Results\2023\20231024 clumped Oman CH,20231024 clumped Oman CH,Data_20661 ETH-01.txt,ETH-01,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/24 12:22:38,2023/10/24 14:25:46,425,2,2.5020e-07,5.887122E-10,CF,20.691,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.2300e-08,1.5000e-07,8.3226e-08,8.3566e-08,8.3478e-08,8.3350e-08,0.96,2023/10/24 14:25:00,0.15,5324,8444,1.0000e-03,46.019,20,8,20,20,0.000,2.4049e-15,4.0212e-15,5.8973e-16,7.6457e-14,4.4380e-13,1.8320e-11,24.00,26.00,63.78,-1.95e02,-1.73e02,63.78,0.00,63.78,63.78,2023/10/24 13:28:50,2023/10/24 14:25:26,113,4.67305e-08,0.000,0,63,4.71040e-08,1.82979e-09,0,60,1.19322e-02,1.54278e-07,0,60,4.2264e-03,5.6017e-08,0,60,4.9399e-05,1.0293e-09,0,60,4.5590e-06,3.9558e-10,0,60,7.8264e-08,1.2769e-10,0,60,1.1878e-02,1.4952e-07,0,63,4.1799e-03,4.8009e-08,0,63,4.8659e-05,9.5139e-10,0,63,4.4605e-06,4.0111e-10,0,63,7.6274e-08,1.5049e-10,0,63,4.6019,0.0006,0,60,11.1235,0.0018,0,60,15.2055,0.0094,0,60,22.0812,0.0415,0,60,25.4185,1.7113,0,60,1.6232,0.0007,0,60,5.1596,0.0018,0,60,-0.5273,0.0095,0,60,-0.2831,0.0405,0,60,-1.5411,1.6661,0,60,
C:\Nu Stable\Results\2023\20231024 clumped Oman CH,20231024 clumped Oman CH,Data_20662 ETH-02.txt,ETH-02,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/24 12:22:38,2023/10/24 15:46:42,406,3,2.5024e-07,6.163489E-10,CF,18.677,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1755e-08,1.5000e-07,7.6821e-08,7.7364e-08,7.7306e-08,7.6957e-08,0.96,2023/10/24 15:45:56,0.45,5557,8446,1.0000e-03,46.019,20,8,20,20,0.000,2.4170e-15,4.0548e-15,6.0564e-16,7.9336e-14,4.5070e-13,1.8974e-11,24.00,25.00,63.78,-1.95e02,2.84e01,63.78,0.00,63.78,63.78,2023/10/24 14:49:54,2023/10/24 15:29:03,78,4.37498e-08,0.000,0,63,4.41001e-08,1.68062e-09,0,60,1.17914e-02,1.33360e-07,0,60,4.1571e-03,4.1210e-08,0,60,4.8012e-05,8.5592e-10,0,60,4.4096e-06,4.9005e-10,0,60,7.5499e-08,1.1861e-10,0,60,1.1877e-02,1.3718e-07,0,63,4.1796e-03,4.6819e-08,0,63,4.8653e-05,1.0386e-09,0,63,4.4579e-06,4.8359e-10,0,63,7.5839e-08,1.2504e-10,0,63,-7.2294,0.0007,0,60,-5.3734,0.0020,0,60,-13.1780,0.0097,0,60,-10.8474,0.0473,0,60,-4.3378,1.6591,0,60,-10.3972,0.0008,0,60,-11.2315,0.0020,0,60,-0.4855,0.0090,0,60,-0.1310,0.0480,0,60,14.0650,1.6899,0,60,
C:\Nu Stable\Results\2023\20231024 clumped Oman CH,20231024 clumped Oman CH,Data_20663 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/24 12:22:38,2023/10/24 17:50:02,430,4,2.5020e-07,5.818644E-10,CF,21.118,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0686e-08,1.5000e-07,8.6033e-08,8.6309e-08,8.6219e-08,8.6095e-08,0.96,2023/10/24 17:49:16,0.14,5102,8446,1.0000e-03,46.022,20,8,20,20,0.000,2.4108e-15,3.9375e-15,6.3694e-16,7.6650e-14,4.4516e-13,1.8398e-11,24.00,26.00,63.78,-1.95e02,-1.57e02,63.78,0.00,63.78,63.78,2023/10/24 16:53:01,2023/10/24 17:49:42,113,4.79503e-08,0.000,0,63,4.83601e-08,1.89993e-09,0,60,1.18186e-02,1.60116e-07,0,60,4.1975e-03,5.3830e-08,0,60,4.8596e-05,1.0792e-09,0,60,4.4960e-06,3.4301e-10,0,60,7.5519e-08,1.1713e-10,0,60,1.1878e-02,1.5895e-07,0,63,4.1797e-03,5.0026e-08,0,63,4.8650e-05,1.1346e-09,0,63,4.4584e-06,3.3682e-10,0,63,7.5204e-08,1.4811e-10,0,63,-4.9595,0.0006,0,60,4.2407,0.0011,0,60,-1.1100,0.0105,0,60,8.4071,0.0400,0,60,4.0335,1.7011,0,60,-8.3149,0.0007,0,60,-1.6690,0.0011,0,60,-0.1518,0.0106,0,60,-0.0914,0.0396,0,60,0.9876,1.6959,0,60,
C:\Nu Stable\Results\2023\20231024 clumped Oman CH,20231024 clumped Oman CH,Data_20664 IAEA-C1.txt,IAEA-C1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/24 12:22:38,2023/10/24 19:11:10,470,5,2.5023e-07,5.323991E-10,CF,24.353,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0337e-08,1.5000e-07,1.0112e-07,1.0194e-07,1.0183e-07,1.0160e-07,0.96,2023/10/24 19:10:24,0.23,4559,8449,1.0000e-03,46.019,20,8,20,20,0.000,2.4122e-15,4.0260e-15,6.6662e-16,8.2113e-14,4.5834e-13,1.9571e-11,25.00,27.00,63.78,-1.95e02,2.90e01,63.78,0.00,63.78,63.78,2023/10/24 18:14:09,2023/10/24 18:53:19,78,5.45554e-08,0.000,0,63,5.51223e-08,2.28947e-09,0,60,1.19377e-02,1.82388e-07,0,60,4.2263e-03,6.6476e-08,0,60,4.9426e-05,1.2117e-09,0,60,4.5584e-06,4.1297e-10,0,60,7.6513e-08,1.1597e-10,0,60,1.1878e-02,1.7294e-07,0,63,4.1800e-03,5.7849e-08,0,63,4.8664e-05,1.1193e-09,0,63,4.4606e-06,3.3248e-10,0,63,7.5173e-08,1.3516e-10,0,63,5.0117,0.0007,0,60,11.0713,0.0018,0,60,15.6606,0.0083,0,60,21.9316,0.0373,0,60,17.5096,1.4010,0,60,2.0611,0.0007,0,60,5.1068,0.0018,0,60,-0.4486,0.0082,0,60,-0.3263,0.0356,0,60,-9.5710,1.3629,0,60,
C:\Nu Stable\Results\2023\20231024 clumped Oman CH,20231024 clumped Oman CH,Data_20665 MBE 78A.txt,MBE 78A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/24 12:22:38,2023/10/24 21:13:54,439,6,2.5023e-07,5.699886E-10,CF,21.210,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9262e-08,1.5000e-07,8.8116e-08,8.8300e-08,8.8218e-08,8.8049e-08,0.96,2023/10/24 21:13:08,0.19,4887,8449,1.0000e-03,46.022,20,8,20,20,0.000,2.2826e-15,3.8965e-15,6.3282e-16,7.7614e-14,4.4791e-13,1.8592e-11,24.00,26.00,63.78,-1.95e02,2.87e01,63.78,0.00,63.78,63.78,2023/10/24 20:17:25,2023/10/24 21:13:34,112,4.88312e-08,0.000,0,63,4.93773e-08,1.94625e-09,0,60,1.19143e-02,1.61213e-07,0,60,4.2072e-03,5.4057e-08,0,60,4.9112e-05,1.0939e-09,0,60,4.5176e-06,3.3371e-10,0,60,7.8263e-08,2.0278e-10,0,60,1.1878e-02,1.5884e-07,0,63,4.1798e-03,4.7827e-08,0,63,4.8656e-05,1.0950e-09,0,63,4.4598e-06,3.0053e-10,0,63,7.7565e-08,2.1994e-10,0,63,3.0851,0.0006,0,60,6.5568,0.0017,0,60,9.3631,0.0092,0,60,12.9587,0.0464,0,60,8.8592,1.7373,0,60,0.1666,0.0007,0,60,0.6184,0.0017,0,60,-0.2867,0.0094,0,60,-0.1952,0.0456,0,60,-7.2847,1.7099,0,60,
C:\Nu Stable\Results\2023\20231024 clumped Oman CH,20231024 clumped Oman CH,Data_20666 BD1 15.5A.txt,BD1 15.5A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/24 12:22:38,2023/10/24 23:17:38,412,7,2.5022e-07,6.073396E-10,CF,20.203,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8357e-08,1.5000e-07,8.2306e-08,8.2544e-08,8.2461e-08,8.2337e-08,0.96,2023/10/24 23:16:53,0.15,5023,8449,1.0000e-03,46.022,20,8,20,20,0.000,2.4086e-15,3.9073e-15,5.9384e-16,7.6363e-14,4.4494e-13,1.8315e-11,24.00,26.00,63.78,-1.95e02,-1.71e02,63.78,0.00,63.78,63.78,2023/10/24 22:20:17,2023/10/24 23:17:18,114,4.64711e-08,0.000,0,63,4.68167e-08,1.81055e-09,0,60,1.19417e-02,1.53756e-07,0,60,4.2270e-03,5.2673e-08,0,60,4.9458e-05,1.1575e-09,0,60,4.5582e-06,3.8418e-10,0,60,7.5842e-08,1.1650e-10,0,60,1.1878e-02,3.1383e-07,0,63,4.1800e-03,1.9799e-07,0,63,4.8660e-05,3.5475e-09,0,63,4.4580e-06,5.9808e-10,0,63,7.4376e-08,1.1886e-10,0,63,5.3891,0.0159,0,60,11.2482,0.0329,0,60,16.3948,0.0511,0,60,22.4766,0.0875,0,60,19.2830,1.5190,0,60,2.4567,0.0158,0,60,5.2821,0.0327,0,60,-0.2851,0.0102,0,60,-0.1432,0.0436,0,60,-8.5825,1.4692,0,60,
C:\Nu Stable\Results\2023\20231024 clumped Oman CH,20231024 clumped Oman CH,Data_20667 MDE 71B.txt,MDE 71B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/24 12:22:38,2023/10/25 00:39:12,446,8,2.5023e-07,5.610528E-10,CF,21.088,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7836e-08,1.5000e-07,8.5611e-08,8.5796e-08,8.5709e-08,8.5520e-08,0.96,2023/10/25 00:38:27,0.22,4858,8449,1.0000e-03,46.019,20,8,20,20,0.000,2.3961e-15,3.9101e-15,6.6322e-16,7.9912e-14,4.5449e-13,1.9156e-11,24.00,26.00,63.78,-1.95e02,-1.59e02,63.78,0.00,63.78,63.78,2023/10/24 23:41:45,2023/10/25 00:20:44,78,4.75109e-08,0.000,0,63,4.79410e-08,1.88341e-09,0,60,1.19459e-02,1.54447e-07,0,60,4.2061e-03,5.0847e-08,0,60,4.9239e-05,1.0592e-09,0,60,4.5154e-06,3.9878e-10,0,60,7.5521e-08,1.1186e-10,0,60,1.1878e-02,1.4893e-07,0,63,4.1798e-03,4.7279e-08,0,63,4.8661e-05,1.0823e-09,0,63,4.4596e-06,3.5156e-10,0,63,7.4573e-08,1.3626e-10,0,63,5.7464,0.0007,0,60,6.2985,0.0012,0,60,11.8675,0.0099,0,60,12.4994,0.0386,0,60,12.4048,1.3961,0,60,3.0079,0.0007,0,60,0.3556,0.0012,0,60,-0.2861,0.0101,0,60,-0.1356,0.0373,0,60,-6.0959,1.3705,0,60,
C:\Nu Stable\Results\2023\20231024 clumped Oman CH,20231024 clumped Oman CH,Data_20668 ETH-02.txt,ETH-02,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/24 12:22:38,2023/10/25 02:00:13,400,9,2.4313e-07,6.078216E-10,CF,17.975,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7238e-08,1.5000e-07,7.2332e-08,7.2881e-08,7.2804e-08,7.2766e-08,0.96,2023/10/25 01:59:28,0.05,5297,8449,1.0000e-03,46.022,20,8,20,20,0.000,2.3711e-15,3.8570e-15,6.2513e-16,7.8836e-14,4.5081e-13,1.8972e-11,23.00,25.00,63.78,-1.95e02,-1.62e02,63.78,0.00,63.78,63.78,2023/10/25 01:03:20,2023/10/25 01:42:30,78,4.17679e-08,0.000,0,63,4.20699e-08,1.57241e-09,0,60,1.17910e-02,1.28412e-07,0,60,4.1569e-03,3.8945e-08,0,60,4.8005e-05,8.4146e-10,0,60,4.4089e-06,3.3987e-10,0,60,7.4472e-08,1.3712e-10,0,60,1.1877e-02,1.3307e-07,0,63,4.1795e-03,4.3012e-08,0,63,4.8650e-05,9.2569e-10,0,63,4.4570e-06,3.6794e-10,0,63,7.5137e-08,1.3467e-10,0,63,-7.2431,0.0009,0,60,-5.3938,0.0018,0,60,-13.2564,0.0112,0,60,-10.8067,0.0507,0,60,-9.0859,1.8659,0,60,-10.4111,0.0009,0,60,-11.2518,0.0018,0,60,-0.5305,0.0106,0,60,-0.0489,0.0509,0,60,9.2847,1.9010,0,60,
C:\Nu Stable\Results\2023\20231024 clumped Oman CH,20231024 clumped Oman CH,Data_20669 ETH-01.txt,ETH-01,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/10/24 12:22:38,2023/10/25 03:22:16,473,10,2.5022e-07,5.289957E-10,CF,25.024,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6437e-08,1.5000e-07,1.0472e-07,1.0427e-07,1.0445e-07,1.0458e-07,0.96,2023/10/25 03:21:30,-0.13,4172,8449,1.0000e-03,46.021,20,8,20,20,0.000,2.3848e-15,3.9314e-15,6.3640e-16,8.1759e-14,4.6005e-13,1.9645e-11,25.00,27.00,63.78,-1.95e02,-1.59e02,63.78,0.00,63.78,63.78,2023/10/25 02:24:41,2023/10/25 03:03:32,77,5.53932e-08,0.000,0,63,5.58404e-08,2.33809e-09,0,60,1.19333e-02,2.12610e-07,0,60,4.2271e-03,1.0975e-07,0,60,4.9404e-05,2.1372e-09,0,60,4.5564e-06,5.8199e-10,0,60,7.4115e-08,1.5592e-10,0,60,1.1879e-02,2.6931e-07,0,63,4.1807e-03,1.4101e-07,0,63,4.8670e-05,2.0354e-09,0,63,4.4583e-06,5.8124e-10,0,63,7.3295e-08,1.6723e-10,0,63,4.6102,0.0106,0,60,11.1110,0.0232,0,60,15.0927,0.0392,0,60,21.9893,0.0677,0,60,10.7280,1.6013,0,60,1.6325,0.0107,0,60,5.1472,0.0231,0,60,-0.6347,0.0290,0,60,-0.3482,0.0841,0,60,-15.8278,1.5834,0,60,
