Counter_Type,Counter_Height,Dome,Section,Meter,Sample,Formation,Group,Composite_Height,Use,Microanalysis_Type,Facies,WaterDepth,Min,d13C,d18O,d13Corg,CAP13C,d34SCAS,d34Spy,Dd34S,TOC,Pyrite,SO4,Ca44_40,Ca44_42,Ca44_43,d26Mg,d25Mg,Mn_ppm,Sr_ppm,Fe_ppm,Na_ppm,Mg_ppm,Al_ppm,P_ppm,S_ppm,K_ppm,Ca_ppm,Ti_ppm,Li_ppm,Be_ppm,B_ppm,Sc_ppm,V_ppm,Cr_ppm,Ba_ppm,Cd_ppm,Cu_ppm,Ni_ppm,Pb_ppm,Zn_ppm,Y_ppm,Zr_ppm,Mg_MgCa,Sr_Ca_mmol_mol,Mg_Ca_mmol_mol,Mn_Ca_mmol_mol,U_Ca_mmol_mol,Mn_Sr_mmol_mol,Mn_Sr_ppm,Al_Acetic_ppm,Ca_Acetic,Fe_Acetic_ppm,K_Acetic_ppm,Mg_Acetic_ppm,Mn_Acetic_ppm,Na_Acetic_ppm,S_Acetic_ppm,Sr_Acetic_ppm,N,mean_pct_carb,d13C_VPDB,d18O_VPDB_mineral,d18Ow_VSMOW,d18Ow_VSMOW_1SE_lower,d18Ow_VSMOW_1SE_upper,d18Ow_VSMOW_2SE_lower,d18Ow_VSMOW_2SE_upper,d18Ow_VSMOW_lower,d18Ow_VSMOW_upper,D47,SE,SE_2,SD,CL_95_pct,T_MIT,T_MIT_SE_lower,T_MIT_SE_upper,T_MIT_2SE_lower,T_MIT_2SE_upper,T_MIT_95CL_lower,T_MIT_95CL_upper,D48,D48_SE,D48_SD,D48_95_CL,Mineralogy,Type,Form_T,err_Form_T,Calibration,Author,ordering_ratio,Mg,alt_Sample,Counter,Location,Country_Min,Formation.1,T_Petersen,d47_VPDB,d18Ow_VSMOW_MK77,d18Ow_VSMOW_MK77_upper,d18Ow_VSMOW_MK77_lower,d18Ow_VSMOW_H14,d18Ow_VSMOW_H14_upper,d18Ow_VSMOW_H14_lower,d18Ow_VSMOW_H14_lower.1,d18Ow_VSMOW_V05,d18Ow_VSMOW_V05_upper,d18Ow_VSMOW_V05_lower,d18Ow_VSMOW_KON97,d18Ow_VSMOW_KON97_upper,d18Ow_VSMOW_KON97_lower,d18Ow_VSMOW_A21,d18Ow_VSMOW_A21.1,d18Ow_VSMOW_A21_upper,d18Ow_VSMOW_A21_lower,Data_Reference,Published,AgeModel,T_calc_sw1_a21
1457,,GSB,MQT,3506,MQT_3506,Shuram,rec,667.8101266,0,,silty limestone,,CA,-5.84,-7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.4502748,50.93663718
1017,,GSB,MQT,3500,MQT_3500,Shuram,rec,675.9746835,0,,silty limestone,,CA,-6.08,-8.74,-31.56166667,25.48,22.10412101,-10.7135512,32.81767221,0.1035,0.110721406,600,,,,,,121.824,1300,3840,260,12940,1700,380,13365.08905,1040,224960,,6.708,0.17,,0.903,7.285,14.792,,,,,,,,,0.054392602,,,,,,0.093710769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.4342344,61.62243541
59,,GSB,MQT,3494,MQT_3494,Shuram,rec,681.4177215,0,,silty limestone,,CA,-5.9,-7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.4235408,52.08925428
1018,,GSB,MQT,3490,MQT_3490,Shuram,rec,686.8607595,0,,silty limestone,,CA,-5.77,-6.64,-30.7151112,24.94,24.09682977,-13.58657764,37.68340741,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.4128472,48.59682738
1019,,GSB,MQT,3486,MQT_3486,Shuram,rec,695.0253165,0,,silty limestone,,CA,-5.67,-6.44,,,,,,,,,,,,,,126,,3800,1170,36600,2700,300,17930,1300,233000,,13.4,0.2,26,0.6,7,7.4,,,,,,,,,0.135756677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.3968068,47.41033319
1458,,GSB,MQT,3480,MQT_3480,Shuram,rec,700.4683544,0,,silty limestone,,CA,-5.58,-7.22,-31.0425012,25.46,24.56038445,-9.404628447,33.9650129,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.3861133,52.08925428
1459,,GSB,MQT,3476,MQT_3476,Shuram,rec,705.9113924,0,,silty limestone,,CA,-5.6,-6.7,-27.81481245,22.21,22.73456456,-10.11788891,32.85245347,0.1472,0.168936719,560,,,,,,118.624,1580,4450,370,34680,2940,260,23381.05891,1670,212680,,18.937,0.227,,1.143,10.728,14.653,,,,,,,,,0.140200517,,,,,,0.075078481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.3754197,48.95453712
58,,GSB,MQT,3472,MQT_3472,Shuram,rec,711.3544304,0,,silty limestone,,CA,-5.6,-7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.3647261,52.39397536
1020,,GSB,MQT,3468,MQT_3468,Shuram,rec,716.7974684,0,,silty limestone,,CA,-5.33,-6.7,-29.5114073,24.18,23.85008457,-7.532273269,31.38235784,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.3540325,48.95453712
57,,GSB,MQT,3464,MQT_3464,Shuram,rec,722.2405063,0,,silty dolostone,,DL,-5.5,-6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.3433389,57.95319038
1021,,GSB,MQT,3460,MQT_3460,Shuram,rec,727.6835443,0,,silty dolostone,,DL,-5.39,-5.84,-27.3532855,21.97,23.91370049,-2.962722537,26.87642302,,,1500,,,,,,158,,5200,1190,52400,4500,490,18010,1900,197000,,25.6,0.2,34,1,10,10.5,,,,,,,,,0.21010425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.3326453,54.57435221
56,,GSB,MQT,3456,MQT_3456,Shuram,rec,735.8481013,0,,silty dolostone,,DL,-4.97,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.3166049,51.57251603
1022,,GSB,MQT,3450,MQT_3450,Shuram,rec,744.0126582,0,,silty dolostone,,DL,-3.7,-1.38,-27.45818389,23.76,23.27833561,-11.50500147,34.78333708,0.1447,0.211709063,11700,,,,,,172.488,1070,6780,1100,79480,7140,330,39861.93681,2700,161200,111.16316,61.007,0.316,1.695,2.205,19.66,29.768,,,,,,,,,0.330231012,,,,,,0.161203738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.3005645,32.0425857
55,,GSB,MQT,3444,MQT_3444,Shuram,rec,749.4556962,0,,silty dolostone,,DL,-4.91,-2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.2898709,35.6892097
1023,,GSB,MQT,3440,MQT_3440,Shuram,rec,754.8987342,0,,silty dolostone,,DL,-4.82,-2.16,-29.85134725,25.03,22.78383813,-13.65915155,36.44298969,,,3500,,,,,,82,,2700,1070,84500,1100,110,30960,500,205000,,6.8,,20,0.1,3,7,,,,,,,,,0.291882556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.2791773,35.64221166
54,,GSB,MQT,3436,MQT_3436,Shuram,rec,760.3417722,0,,silty dolostone,,DL,-4.74,-2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.2684837,36.01881119
1024,,GSB,MQT,3432,MQT_3432,Shuram,rec,765.7848101,0,,silty dolostone,,DL,-4.81,-2.1,-31.03649905,26.23,22.85566587,-12.23278556,35.08845143,,,2300,,,,,,77,,3000,940,92100,1300,140,28890,600,213000,,10.6,0.1,22,0.1,3,8.5,,,,,,,,,0.30186824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.2577902,35.36068312
1460,,GSB,MQT,3428,MQT_3428,BuahBirba,rec,768.5063291,0,,dolostone,,DL,-4.33,-1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.2524434,32.67920197
53,,GSB,MQT,3426,MQT_3426,BuahBirba,rec,776.6708861,0,,dolostone,,DL,-4.55,-1.87,-31.18433333,26.63,22.14380913,-12.3019367,34.44574583,0.1534,0.093125781,690,,,,,,72.313,1010,3060,380,76880,1540,150,35252.91482,660,185980,,11.973,0.148,,0.54,9.767,23.994,,,,,,,,,0.292475082,,,,,,0.07159703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.236403,34.28873528
1025,,GSB,MQT,3420,MQT_3420,BuahBirba,rec,782.1139241,0,,dolostone,,DL,-4.53,-3.58,-29.8289756,25.3,23.27710731,-13.56231266,36.83941997,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.2257094,42.54380004
52,,GSB,MQT,3416,MQT_3416,BuahBirba,rec,787.556962,0,,dolostone,,DL,-4.5,-3.54,-29.4470206,24.95,22.70228136,-7.698992498,30.40127386,,,2400,,,,,,71,,2900,1240,81800,1900,170,25240,800,204000,,13.9,0.2,23,0.1,4,6.5,,,,,,,,,0.286214136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.2150158,42.34287568
537,,GSB,MQT,3412,MQT_3412,BuahBirba,rec,793,0,,dolostone,,DL,-4.46,-2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.2043222,35.03322567
1461,,GSB,MQT,3408,MQT_3408,BuahBirba,rec,793,0,,dolostone,,DL,-4.42,-0.76,,,,,,,,,,,,,,45,,4660,280,28020,1200,160,2725.76513,590,280720,,9,0.1,19,,3,6.5,,,,,,,,,0.320453031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.2043222,29.27135843
1026,,GSB,MQT,3404,MQT_3404,BuahBirba,rec,800.5405405,0,,dolostone,,DL,-3.96,-1.49,-32.45191515,28.5,22.72961225,-13.93658606,36.66619831,,,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.1895078,32.54244131
1027,,GSB,MQT,3400,MQT_3400,BuahBirba,rec,808.0810811,0,,dolostone,,DL,-3.54,-1.56,-31.056,27.52,20.76276539,-8.668869632,29.43163502,0.16505,0.037531094,3800,,,,,,51.018,2780,3580,390,71830,1360,130,54770.77818,730,204870,,10.114,,,0.643,3.111,17.119,,,,,,,,,0.259595229,,,,,,0.018351799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.1746934,32.86184178
51,,GSB,MQT,3396,MQT_3396,BuahBirba,rec,815.6216216,0,,dolostone,,DL,-3.46,-3.01,-30.21038495,26.75,22.63240234,-3.370484759,26.0028871,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.1598789,39.7170782
1028,,GSB,MQT,3380,MQT_3380,BuahBirba,rec,845.7837838,0,,dolostone,,DL,-1.63,-2.67,-29.2865995,27.65,21.41799445,-10.60229901,32.02029346,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.1006212,38.06744039
1029,,GSB,MQT,3376,MQT_3376,BuahBirba,rec,853.3243243,0,,dolostone,,DL,-0.65,-1.59,-27.6321353,26.98,21.10323987,-12.07731198,33.18055185,0.1299,0.182507813,1100,,,,,,140.062,2960,7660,1200,93180,6470,190,40329.7656,2510,164500,,73.358,0.303,1.634,1.967,16.69,43.344,,,,,,,,,0.361611301,,,,,,0.047318243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.0858068,32.99904138
1030,,GSB,MQT,3360,MQT_3360,BuahBirba,rec,883.4864865,0,,dolostone,,DL,-0.04,-3.32,-25.3036518,25.26,21.30679152,-5.600105642,26.90689716,,,2000,,,,,,61,,2400,1480,78000,1500,70,38610,700,171000,,35.1,,26,,4,6.5,,,,,,,,,0.313253012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,570.0265491,41.24475054
1031,,GSB,MQT,3350,MQT_3350,BuahBirba,post,902.3378378,0,,silty dolostone,,DL,0.91,-2.83,,,20.7200963,-11.92279537,32.64289167,0.05535,0.073658281,160,,,,,,118.109,2920,3840,750,85420,2600,120,35682.94335,1200,153460,,50.081,0.144,1.107,0.927,6.402,39.68,,,,,,,,,0.357585399,,,,,,0.040448288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,569.7562631,38.84041232
1462,,GSB,MQT,3340,MQT_3340,BuahBirba,post,921.1891892,0,,silty dolostone,,DL,0.98,-1.1,,,24.06066405,,,,,1900,,,,,,148,,4500,2230,100000,3800,140,26130,1500,135000,,48.1,0.3,70,0.5,9,10.2,,,,,,,,,0.425531915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,568.9682498,30.78145309
1032,,GSB,MQT,3326,MQT_3326,BuahBirba,post,947.5810811,0,,silty dolostone,,DL,1.08,0.16,-28.06618435,29.15,23.81853936,-12.57690841,36.39544778,0.1223,0.117460156,940,,,,,,85.861,2090,4520,790,98690,3990,170,27722.54022,1450,119420,,51.528,0.186,1.99,0.826,7.881,25.1,,,,,,,,,0.452478107,,,,,,0.041081818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,568.6022041,25.29788355
1033,,GSB,MQT,3320,MQT_3320,BuahBirba,post,958.8918919,0,,silty dolostone,,DL,1.3,0.99,,,24.30439778,-11.39511004,35.69950782,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,568.4453274,21.84730974
1034,,GSB,MQT,3300,MQT_3300,BuahBirba,post,996.5945946,0,,silty dolostone,,DL,-0.6,-0.44,-28.22733333,27.63,24.64299263,-9.243482952,33.88647558,0.11455,0.118021719,1500,,,,,,160.189,1250,11545,1425,93335,11825,240,43814.76901,6035,102890,184.58962,60.665,0.6755,2.683,3.696,18.1505,38.561,,,,,,,,,0.475652949,,,,,,0.1281512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,566.7233811,27.87092156
1035,,GSB,MQT,3280,MQT_3280,BuahBirba,post,1034.297297,0,,silty dolostone,,DL,1.46,-0.6,,,25.26676246,-13.65051389,38.91727636,,,2300,,,,,,180,,13100,1720,90100,14200,190,21120,6700,121000,200,71.5,0.5,80,2.2,24,25.3,,,,,,,,,0.426811937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,558.1200799,28.56864641
1036,,GSB,MQT,3276,MQT_3276,BuahBirba,post,1041.837838,0,,silty dolostone,,DL,2.41,-0.46,-27.166,29.58,24.63948565,-13.74651416,38.38599981,0.1223,0.200945781,270,,,,,,183.37,991.339,12350,750,79720,12500,210,24195.48416,6420,128580,160.20032,72.77,0.666,1.695,5.546,24.823,42.473,,,,,,,,,0.382717235,,,,,,0.184972043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,556.3994195,27.95786644
1463,,GSB,MQT,3260,MQT_3260,BuahBirba,post,1072,0,,silty dolostone,,DL,7.1,0.45,-26.047113,33.15,24.90576862,-18.63242631,43.53819493,,,1200,,,,,,72,,4000,1270,83800,1700,80,30590,800,176000,,44,0.1,19,,6,8.3,,,,,,,,,0.322555812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,550.873746,24.07821225
1464,,GSB,MQT,3250,MQT_3250,BuahBirba,post,1082,0,,silty dolostone,,DL,6.14,0.46,-26.318,32.46,24.96388915,-23.70184072,48.66572987,,,1400,,,,,,82.539,868.757,4500,460,56160,2230,120,39073.58527,1100,133440,,31.692,,,0.924,3.032,18.776,,,,,,,,,0.296202532,,,,,,0.095008155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,550.6795091,24.03642716
1037,,GSB,MQT,3240,MQT_3240,BuahBirba,post,1092,0,,silty dolostone,,DL,4.24,-0.56,-25.4033844,29.65,25.43868839,-14.08720557,39.52589396,0.07095,0.0344425,3800,,,,,,131,,6400,1290,91200,4900,180,20910,1900,172000,,40.8,0.4,25,0.6,11,13.8,,,,,,,,,0.346504559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,550.4852721,28.39374995
1465,,GSB,MQT,3228,MQT_3228,BuahBirba,post,1104,0,,silty dolostone,,DL,4.53,0.63,-24.1098828,28.64,23.96165848,-24.51761691,48.47927539,,,1700,,,,,,227,,12500,2680,76700,11500,400,26550,4500,143000,200,77.1,0.8,38,1.7,20,19.4,,,,,,,,,0.349112426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,550.2521878,23.32882959
1466,,GSB,MQT,3226,MQT_3226,BuahBirba,post,1106,0,,silty dolostone,,DL,6.46,0.22,-25.919,32.38,24.69381734,-24.88664911,49.58046645,0.06135,0.242875781,810,,,,,,108.81,1010,4680,320,67340,2550,120,18969.87567,1090,148700,,29.458,0.151,,0.531,5.953,20.444,,,,,,,,,0.311701537,,,,,,0.107732673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,550.2133404,25.04427683
1038,,GSB,MQT,3224,MQT_3224,BuahBirba,post,1108,0,,silty dolostone,,DL,5.56,-0.3,-25.9307583,31.49,25.98195363,-23.95348289,49.93543651,,,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,550.1744931,27.26445738
1039,,GSB,MQT,3220,MQT_3220,BuahBirba,post,1112,0,,silty dolostone,,DL,6.02,0.22,-25.8003,31.82,25.50817073,-6.747496386,32.25566711,,,1900,,,,,,170,,6200,1390,96200,4500,260,24580,1900,196000,,31.9,0.2,25,0.3,10,10.6,,,,,,,,,0.329226557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,550.0967983,25.04427683
1467,,GSB,MQT,3216,MQT_3216,BuahBirba,post,1116,0,,silty dolostone,,DL,5.26,0.05,-25.4597988,30.72,25.15445284,-25.93713952,51.09159236,,,1800,,,,,,192,,7900,1470,86000,5600,190,14400,2000,159000,,39.1,0.4,28,0.5,11,12.7,,,,,,,,,0.34257285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,550.0191035,25.76455439
1040,,GSB,MQT,3212,MQT_3212,BuahBirba,post,1120,0,,silty dolostone,,DL,5.94,-0.41,-25.5475026,31.49,25.40885265,-23.26529028,48.67414292,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,549.9414088,27.7406486
1468,,GSB,MQT,3210,MQT_3210,BuahBirba,post,1122,0,,silty dolostone,,DL,6.32,-1.02,-25.613931,31.93,25.51172681,-23.7139037,49.22563051,,,1100,,,,,,137,,5500,1330,92000,3000,110,29560,1200,196000,,26.4,0.3,27,0.2,9,10.3,,,,,,,,,0.319444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,549.9025614,30.42405575
1041,,GSB,MQT,3208,MQT_3208,BuahBirba,post,1124,0,,silty dolostone,,DL,4.67,-1.24,-26.696886,31.36,26.00651655,-24.10158975,50.1081063,,,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,549.863714,31.41001691
1469,,GSB,MQT,3206,MQT_3206,BuahBirba,post,1126,0,,silty dolostone,,DL,4.8,-1.25,-26.2108155,31.01,26.1885081,-24.1087739,50.297282,,,430,,,,,,159,,4800,1040,27300,3100,390,10290,1800,221000,,12,0.2,17,0.1,10,6.8,,,,,,,,,0.336441894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,549.8248666,31.45506708
1470,,GSB,MQT,3204,MQT_3204,BuahBirba,post,1128,0,,silty dolostone,,DL,3.32,-1.48,-26.616294,29.94,26.2332285,-18.77712015,45.01034865,,,1800,,,,,,222,,6000,660,97200,3600,130,12220,1700,190000,,13.3,0.2,20,0.3,11,8.2,,,,,,,,,0.338440111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,549.7860192,32.4968961
1471,,GSB,MQT,3202,MQT_3202,BuahBirba,post,1130,0,,silty dolostone,,DL,2.68,-1.99,,,25.79239882,,,0.10015,0.0344425,,,,,,,209.336,529.698,5180,170,68330,2260,160,8256.9906,1200,136340,,9.294,0.196,,0.535,6.834,6.713,,,,,,,,,0.333854497,,,,,,0.395198774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,549.7471718,34.84658491
1472,,GSB,MQT,3200,MQT_3200,BuahBirba,post,1132,0,,silty dolostone,,DL,2.42,-1.8,-26.762,29.18,24.74179669,-25.53243065,50.27422735,,,860,,,,,,254.563,601.11,8080,450,71930,3700,170,14214.19553,1770,139670,,21.265,0.307,,1.565,7.859,26.431,,,,,,,,,0.339933837,,,,,,0.423488213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,549.7083244,33.96475029
1473,,GSB,MQT,3196,MQT_3196,BuahBirba,post,1136,0,,,,DL,,,,,,,,,,,,,,,,287,,7400,1700,96400,5600,250,21660,2200,185000,,19.7,0.3,23,0.5,11,12.8,,,,,,,,,0.351020408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fike_2006,Yes,549.6306297,